epoch;binary_accuracy;loss;val_binary_accuracy;val_loss
85;0.9886114597320557;0.04143029823899269;0.9886775016784668;0.039748627692461014
86;0.9886186122894287;0.04137185588479042;0.9886833429336548;0.03960118815302849
87;0.988623857498169;0.04131858050823212;0.9886838793754578;0.03958645090460777
88;0.988627552986145;0.041252318769693375;0.9886882901191711;0.03951967507600784
89;0.9886322617530823;0.04119722917675972;0.9886884689331055;0.03948180004954338
90;0.9886357188224792;0.041151031851768494;0.9886814951896667;0.03949831798672676
91;0.9886399507522583;0.041104935109615326;0.9886786937713623;0.03946501389145851
92;0.9886445999145508;0.041041310876607895;0.988690197467804;0.03934568911790848
93;0.9886464476585388;0.04100292548537254;0.9886798858642578;0.03942513093352318
94;0.9886491298675537;0.04096827656030655;0.9886818528175354;0.03938892483711243
95;0.988654375076294;0.04091869667172432;0.9886887669563293;0.03930264338850975
96;0.9886571168899536;0.04088069871068001;0.9886874556541443;0.03928044065833092
97;0.9886606931686401;0.04081840068101883;0.9886842966079712;0.03928795084357262
98;0.9886643886566162;0.0407794713973999;0.9886909127235413;0.039267487823963165
99;0.9886681437492371;0.04074201360344887;0.9886985421180725;0.039182692766189575
100;0.9886699318885803;0.040697138756513596;0.988685131072998;0.03919559344649315
101;0.988673746585846;0.040652692317962646;0.9886895418167114;0.03917940333485603
102;0.9886757731437683;0.04061463102698326;0.9886898994445801;0.03919683024287224
103;0.9886792302131653;0.040575407445430756;0.9886886477470398;0.03915197402238846
104;0.9886829853057861;0.04054958373308182;0.9886958003044128;0.039073821157217026
105;0.9886857271194458;0.04050609469413757;0.9887014031410217;0.03908444195985794
106;0.9886878132820129;0.04049398750066757;0.9887012839317322;0.03904557600617409
107;0.9886911511421204;0.040440186858177185;0.9887027144432068;0.038992129266262054
108;0.9886935353279114;0.04040415212512016;0.9886934757232666;0.0390150360763073
109;0.9886971116065979;0.040366869419813156;0.9887021780014038;0.03897175192832947
110;0.9886994361877441;0.04034010320901871;0.988714873790741;0.03890485689043999
111;0.9887023568153381;0.04030477628111839;0.988695502281189;0.03898876905441284
112;0.988702654838562;0.040380705147981644;0.9887200593948364;0.03898841515183449
113;0.9887094497680664;0.04030725732445717;0.9886947274208069;0.038999851793050766
114;0.9887106418609619;0.04026889428496361;0.9886847734451294;0.039023127406835556
115;0.9887139797210693;0.040219832211732864;0.9887041449546814;0.03890720382332802
116;0.9887182712554932;0.04017915204167366;0.988702654838562;0.03885883837938309
117;0.9887204766273499;0.040176812559366226;0.9886986017227173;0.03891049697995186
118;0.988725483417511;0.04014717414975166;0.9887182712554932;0.038787033408880234
119;0.9887269139289856;0.04008447006344795;0.9887043833732605;0.03879796713590622
120;0.9887291193008423;0.04004310443997383;0.9887218475341797;0.03872431069612503
121;0.988730251789093;0.0400192067027092;0.9887093901634216;0.03876884654164314
122;0.9887349009513855;0.03999609127640724;0.9887099266052246;0.03894975408911705
123;0.9887353181838989;0.039984237402677536;0.9887195229530334;0.03870152682065964
124;0.9887402057647705;0.039933256804943085;0.988724410533905;0.038740456104278564
125;0.9887406826019287;0.039914339780807495;0.9887223839759827;0.03863086178898811
126;0.9887441992759705;0.03989188373088837;0.9887461066246033;0.03860414773225784
127;0.9887444972991943;0.039875052869319916;0.9887282848358154;0.03870886564254761
128;0.9887459874153137;0.03984583169221878;0.9887088537216187;0.038698408752679825
129;0.9887477159500122;0.03983338177204132;0.9887166023254395;0.03860367834568024
130;0.9887499809265137;0.03979865461587906;0.9887440204620361;0.03856530413031578
131;0.9887527823448181;0.039775922894477844;0.9887440204620361;0.038565438240766525
132;0.9887532591819763;0.039755258709192276;0.98872971534729;0.03856765851378441
133;0.9887554049491882;0.03973753750324249;0.9887409210205078;0.038511186838150024
134;0.9887574911117554;0.03971217945218086;0.988730788230896;0.038510676473379135
135;0.9887576699256897;0.03970493748784065;0.9887396097183228;0.038827668875455856
136;0.9887586236000061;0.03972654789686203;0.9887295365333557;0.03849320486187935
137;0.988761842250824;0.03965391591191292;0.9887195229530334;0.03851281851530075
138;0.9887622594833374;0.03962726891040802;0.9887396693229675;0.038459066301584244
139;0.9887645840644836;0.03960626572370529;0.9887309074401855;0.03849748149514198
140;0.9887646436691284;0.03959653526544571;0.9887180328369141;0.03849413990974426
141;0.9887669086456299;0.03956231474876404;0.9887363910675049;0.03841719403862953
142;0.9887660145759583;0.039556119590997696;0.9887475967407227;0.0383840948343277
143;0.9887686371803284;0.03952857851982117;0.9887343645095825;0.038418546319007874
144;0.9887710809707642;0.03950492665171623;0.9887515306472778;0.03837287425994873
145;0.9887721538543701;0.03948642313480377;0.9887375831604004;0.038394488394260406
146;0.9887714385986328;0.03947645425796509;0.9887202382087708;0.03843454644083977
147;0.9887744188308716;0.03944854065775871;0.9887520670890808;0.03832676261663437
148;0.9887737035751343;0.03943852335214615;0.9887294769287109;0.03830323368310928
149;0.9887762069702148;0.03941531479358673;0.9887439608573914;0.03826110437512398
150;0.988777220249176;0.03939102962613106;0.9887419939041138;0.038295526057481766
151;0.9887762069702148;0.03939736261963844;0.9887403845787048;0.03830311447381973
152;0.9887793064117432;0.03936038166284561;0.9887586832046509;0.038262248039245605
153;0.9887819290161133;0.03933403640985489;0.9887546896934509;0.03820522129535675
154;0.9887807369232178;0.03931976482272148;0.9887685775756836;0.038192253559827805
155;0.9887822866439819;0.039309561252593994;0.988746166229248;0.0381963849067688
156;0.9887834787368774;0.039303768426179886;0.9887515306472778;0.03818048536777496
157;0.9887857437133789;0.03926471620798111;0.9887523055076599;0.03816875442862511
158;0.9887875914573669;0.03924861177802086;0.9887759685516357;0.03811948373913765
159;0.988787055015564;0.03922361880540848;0.9887682795524597;0.03813394159078598
160;0.9887893795967102;0.039199717342853546;0.9887754917144775;0.038098882883787155
161;0.988789975643158;0.03918430209159851;0.9887831807136536;0.038105882704257965
162;0.9887920618057251;0.0391729362308979;0.988747775554657;0.038136813789606094
163;0.9887933731079102;0.03914351016283035;0.9887717962265015;0.038065169006586075
164;0.9887943267822266;0.03912760317325592;0.9887788891792297;0.03806977719068527
165;0.9887956976890564;0.039110537618398666;0.9887875914573669;0.03797809034585953
166;0.9887967705726624;0.03908702731132507;0.9887709021568298;0.03803429752588272
167;0.9887970089912415;0.03907718509435654;0.9887562990188599;0.03805059567093849
168;0.988799512386322;0.03904515504837036;0.9887906312942505;0.03794819861650467
169;0.9887999296188354;0.03903942555189133;0.9887707233428955;0.03801066055893898
170;0.9888010025024414;0.039011020213365555;0.9887827038764954;0.03791189193725586
171;0.9888017177581787;0.0390031561255455;0.9887577295303345;0.03796485811471939
172;0.9888035655021667;0.03898274898529053;0.9887621998786926;0.03796333447098732
173;0.9888051748275757;0.03895457461476326;0.9887629747390747;0.03791577368974686
174;0.9888055324554443;0.03893950209021568;0.9887535572052002;0.03790627047419548
175;0.9888076782226562;0.03892199322581291;0.9887750744819641;0.037874989211559296
176;0.9888066053390503;0.03892206400632858;0.9887549877166748;0.0379229374229908
177;0.9888081550598145;0.038894686847925186;0.9887644648551941;0.0378790907561779
178;0.9888131022453308;0.038856495171785355;0.9887761473655701;0.03783130273222923
179;0.9888134598731995;0.038845501840114594;0.9887414574623108;0.03790360316634178
180;0.9888138175010681;0.038826752454042435;0.9887725710868835;0.03775940462946892
181;0.9888152480125427;0.03880765661597252;0.9887793064117432;0.03775491192936897
182;0.9888156652450562;0.03878770023584366;0.9887931942939758;0.0377349853515625
183;0.9888156056404114;0.03878267854452133;0.9887664318084717;0.037784069776535034
184;0.9888169169425964;0.03876032307744026;0.9887789487838745;0.03773897886276245
185;0.988819420337677;0.038741301745176315;0.9888047575950623;0.037677597254514694
186;0.9888182878494263;0.038733795285224915;0.9887738823890686;0.03769977390766144
187;0.9888210892677307;0.038707006722688675;0.9887723326683044;0.03769402205944061
188;0.9888210892677307;0.03870086744427681;0.9887712597846985;0.037700098007917404
189;0.9888197779655457;0.038680873811244965;0.988753616809845;0.03767738118767738
190;0.9888243675231934;0.03864655643701553;0.9887983798980713;0.03761404752731323
191;0.9888244867324829;0.03863327577710152;0.9887797832489014;0.0376107357442379
192;0.9888233542442322;0.038619861006736755;0.9887997508049011;0.03758106008172035
193;0.988824725151062;0.03859708830714226;0.9887597560882568;0.03760867193341255
194;0.9888261556625366;0.03858111426234245;0.9887745380401611;0.037540413439273834
195;0.9888269901275635;0.03856021910905838;0.9887803792953491;0.03754939138889313
196;0.9888274073600769;0.03854594752192497;0.9887470602989197;0.03767739608883858
197;0.9888274073600769;0.03853202983736992;0.9887719750404358;0.03752917796373367
198;0.9888278841972351;0.038504552096128464;0.9887890219688416;0.037475645542144775
199;0.9888294339179993;0.038496214896440506;0.9887879490852356;0.03745865076780319
200;0.9888293743133545;0.03847876191139221;0.9888151288032532;0.03754127025604248
201;0.9888238310813904;0.03855123370885849;0.9887662529945374;0.03748147189617157
202;0.9888254404067993;0.038575369864702225;0.9887866973876953;0.03752835467457771
203;0.9888266921043396;0.03854285553097725;0.9888011813163757;0.037428077310323715
204;0.9888306260108948;0.03846614062786102;0.988754153251648;0.03746616840362549
205;0.9888339638710022;0.03842030465602875;0.9887986779212952;0.03734177350997925
206;0.9888360500335693;0.03838343545794487;0.9887678027153015;0.03743593394756317
207;0.9888362288475037;0.0383601114153862;0.9887937903404236;0.03726481273770332
208;0.9888375401496887;0.038327377289533615;0.9888235330581665;0.03723083809018135
209;0.9888259768486023;0.0384458526968956;0.9887565970420837;0.03747614845633507
210;0.9888337254524231;0.0383668914437294;0.9887933731079102;0.037320997565984726
211;0.9888371825218201;0.038304004818201065;0.9887738823890686;0.03735900670289993
212;0.9888381958007812;0.038276307284832;0.9887698292732239;0.03734742850065231
213;0.9888380169868469;0.0382523313164711;0.9887979030609131;0.03730078414082527
214;0.988835871219635;0.03825010359287262;0.9888108968734741;0.037371087819337845
215;0.988840639591217;0.0382014662027359;0.9887803196907043;0.03724830970168114
216;0.9888415336608887;0.038178879767656326;0.9888107180595398;0.037235110998153687
217;0.9888429641723633;0.03814547881484032;0.9888126850128174;0.037582047283649445
218;0.9888416528701782;0.03814305365085602;0.9887958765029907;0.037551723420619965
219;0.9888425469398499;0.03811686486005783;0.9887914061546326;0.03795958682894707
220;0.9888439178466797;0.0380885973572731;0.9887935519218445;0.03803516551852226
221;0.9888425469398499;0.03807976096868515;0.9887756109237671;0.037715502083301544
222;0.9888432621955872;0.03806603327393532;0.9887997508049011;0.03710290789604187
223;0.9888449311256409;0.038033485412597656;0.9888023734092712;0.037907104939222336
224;0.9888454675674438;0.038009170442819595;0.9888017177581787;0.03874525800347328
225;0.9888461828231812;0.03799023851752281;0.9887941479682922;0.03737888112664223
226;0.9888482093811035;0.037957869470119476;0.9887948632240295;0.03694735839962959
227;0.9888467192649841;0.03794454038143158;0.9888027906417847;0.037445034831762314
228;0.9888469576835632;0.03792092204093933;0.9888043999671936;0.03704213351011276
229;0.9888470768928528;0.03791643679141998;0.9888185262680054;0.037436239421367645
230;0.9888222813606262;0.038251835852861404;0.9887768626213074;0.037120454013347626
231;0.9888423681259155;0.037990182638168335;0.9887877702713013;0.03716649115085602
232;0.9888458847999573;0.037892527878284454;0.9888073205947876;0.03703509643673897
233;0.9888507127761841;0.03784363344311714;0.9888206720352173;0.0374695248901844
234;0.9888505935668945;0.0378202423453331;0.9887760281562805;0.04054301604628563
235;0.9888230562210083;0.03821035102009773;0.9888350367546082;0.03711020573973656
236;0.9888451099395752;0.037883177399635315;0.9888212084770203;0.03778282180428505
237;0.9888451099395752;0.03785852715373039;0.9887997508049011;0.037802498787641525
238;0.9888508915901184;0.03777133300900459;0.9888285398483276;0.03781765699386597
239;0.9888518452644348;0.037774261087179184;0.9887838363647461;0.03779086843132973
240;0.9888542294502258;0.037702158093452454;0.9888105988502502;0.03779970109462738
241;0.9888566732406616;0.03764753043651581;0.988839864730835;0.03661419823765755
242;0.9888574481010437;0.03763150796294212;0.9888420701026917;0.03742794692516327
243;0.9888548851013184;0.03762773051857948;0.9888063669204712;0.0366915762424469
244;0.988860011100769;0.037568751722574234;0.9888478517532349;0.03665339946746826
245;0.9888614416122437;0.03753608837723732;0.988837480545044;0.03711024299263954
246;0.9888598322868347;0.03751041740179062;0.9888588786125183;0.03642332926392555
247;0.9888607263565063;0.037493862211704254;0.9888044595718384;0.03652149438858032
248;0.988861083984375;0.03747441992163658;0.98881995677948;0.03664092347025871
249;0.9888608455657959;0.03745358809828758;0.9888094663619995;0.03658571094274521
250;0.9888614416122437;0.03742256388068199;0.9888339638710022;0.03633568435907364
251;0.9888648390769958;0.037388697266578674;0.988837480545044;0.03627663850784302
252;0.9888651967048645;0.037340082228183746;0.9888466000556946;0.036262642592191696
253;0.9888673424720764;0.03730745241045952;0.9888172149658203;0.036305021494627
254;0.9888663291931152;0.03728991746902466;0.9888201951980591;0.03623922914266586
255;0.9888693690299988;0.03723321482539177;0.9888538122177124;0.036659665405750275
256;0.9888692498207092;0.03723718598484993;0.9888256192207336;0.036153681576251984
257;0.9888733625411987;0.037169091403484344;0.9888243675231934;0.03609388694167137
258;0.9888728260993958;0.03714471682906151;0.9888351559638977;0.0360560268163681
259;0.9888748526573181;0.037104491144418716;0.9888486266136169;0.035970818251371384
260;0.9888769388198853;0.03706841543316841;0.9888292551040649;0.03598318621516228
261;0.988875150680542;0.03703957051038742;0.9888496994972229;0.035957105457782745
262;0.9888796806335449;0.03700176998972893;0.9888545870780945;0.03592083603143692
263;0.98888099193573;0.03696313127875328;0.9888607263565063;0.03583553433418274
264;0.988865077495575;0.037148360162973404;0.9888317584991455;0.03605685383081436
265;0.988876461982727;0.03699592500925064;0.9888720512390137;0.035794295370578766
266;0.9888814687728882;0.0368938110768795;0.9888623356819153;0.035820286720991135
267;0.9888858199119568;0.036832381039857864;0.9888842105865479;0.03572073578834534
268;0.9888902306556702;0.03678456321358681;0.9888776540756226;0.035627227276563644
269;0.9888917803764343;0.03673829510807991;0.988888680934906;0.0355864092707634
270;0.9888936281204224;0.03670086711645126;0.9888893365859985;0.03552358224987984
271;0.9888951182365417;0.03666415065526962;0.9888529181480408;0.0355822779238224
272;0.9888954162597656;0.03664664924144745;0.9889233112335205;0.0354127399623394
273;0.9888988733291626;0.03660232573747635;0.9888840913772583;0.03543023020029068
274;0.9889029860496521;0.03653351962566376;0.988898515701294;0.03542086109519005
275;0.9889032244682312;0.03650563210248947;0.98893141746521;0.035336934030056
276;0.9889055490493774;0.036472298204898834;0.9888991117477417;0.03530886769294739
277;0.9889061450958252;0.036430153995752335;0.9889016151428223;0.035225387662649155
278;0.9889112114906311;0.03637927398085594;0.9889213442802429;0.03525340184569359
279;0.988913357257843;0.03633347526192665;0.9889034032821655;0.03510583937168121
280;0.9889113903045654;0.036346424371004105;0.9889144897460938;0.03516358882188797
281;0.9889172911643982;0.03626126050949097;0.9889368414878845;0.03499656915664673
282;0.9889227747917175;0.03619419038295746;0.988929808139801;0.035021938383579254
283;0.9889281392097473;0.03615487366914749;0.9889281988143921;0.03497547656297684
284;0.9889293313026428;0.03610735014081001;0.9889664053916931;0.03494106978178024
285;0.9889339208602905;0.03605750948190689;0.9889407157897949;0.034892186522483826
286;0.988935649394989;0.036023471504449844;0.9889634847640991;0.03478899225592613
287;0.9889343976974487;0.03601028397679329;0.9889653325080872;0.03470068797469139
288;0.9889415502548218;0.035941217094659805;0.9889669418334961;0.03472420573234558
289;0.9889135360717773;0.036407001316547394;0.9888385534286499;0.035749729722738266
290;0.988864004611969;0.03670834004878998;0.9888545274734497;0.03538313880562782
291;0.9888445734977722;0.036719899624586105;0.9888943433761597;0.03508373349905014
292;0.9888999462127686;0.03616568446159363;0.988947331905365;0.0347064808011055
293;0.9889247417449951;0.03599898889660835;0.9889634847640991;0.03460890054702759
294;0.9889366626739502;0.035885509103536606;0.9889567494392395;0.034512463957071304
295;0.9889472126960754;0.03578094020485878;0.9889740943908691;0.034433942288160324
296;0.9889553785324097;0.03570197895169258;0.9889832139015198;0.034350715577602386
297;0.9889647364616394;0.035632189363241196;0.9890137910842896;0.03429938480257988
298;0.9889696836471558;0.035582300275564194;0.9890266060829163;0.03419879823923111
299;0.9889737367630005;0.03553183749318123;0.988986074924469;0.03421983867883682
300;0.9889563918113708;0.03573086857795715;0.9889898896217346;0.03448993340134621
301;0.9889487624168396;0.03574284911155701;0.9889901280403137;0.03427892550826073
302;0.9889283180236816;0.036073844879865646;0.9889886379241943;0.03436603397130966
303;0.9889712929725647;0.035665810108184814;0.9890255928039551;0.03408605977892876
304;0.9889845252037048;0.03546179085969925;0.9890114068984985;0.033987853676080704
305;0.9889776110649109;0.03554951399564743;0.9890211820602417;0.03406926617026329
306;0.9889798164367676;0.03558744490146637;0.9890235662460327;0.03405430540442467
307;0.9889951348304749;0.035391438752412796;0.9890136122703552;0.034017156809568405
308;0.9890084862709045;0.03524719178676605;0.9890803694725037;0.03372938930988312
309;0.989021897315979;0.035121046006679535;0.9890750050544739;0.03368530422449112
310;0.9890318512916565;0.035046886652708054;0.9890806078910828;0.03362186998128891
311;0.9890376329421997;0.03498632460832596;0.9890975952148438;0.03356972336769104
312;0.9890447854995728;0.03492752090096474;0.9890836477279663;0.033557094633579254
313;0.9890497922897339;0.03486286848783493;0.9891335368156433;0.03346956521272659
314;0.9890576004981995;0.03481172025203705;0.9891377091407776;0.033377259969711304
315;0.9890454411506653;0.03489979729056358;0.9891214966773987;0.033330611884593964
316;0.9890673756599426;0.03469652682542801;0.9891375303268433;0.0332534983754158
317;0.9890761971473694;0.03464936465024948;0.9891474843025208;0.03326202556490898
318;0.9890839457511902;0.034590255469083786;0.989154040813446;0.033177316188812256
319;0.9890890121459961;0.03451932594180107;0.9891826510429382;0.033071283251047134
320;0.9890971779823303;0.03445582464337349;0.9891784191131592;0.03305991366505623
321;0.9891029596328735;0.03440012410283089;0.9891985058784485;0.032935529947280884
322;0.9891099333763123;0.03432457521557808;0.9891843795776367;0.03293267637491226
323;0.9891178011894226;0.03427145257592201;0.9892222285270691;0.032819412648677826
324;0.9891266822814941;0.034209445118904114;0.9891860485076904;0.03278730437159538
325;0.9891290068626404;0.034156519919633865;0.9892445206642151;0.032699212431907654
326;0.9891372323036194;0.03411421924829483;0.9892497062683105;0.03269778937101364
327;0.9891493320465088;0.03402402624487877;0.9892721772193909;0.03260630741715431
328;0.9891547560691833;0.03399434685707092;0.9892534017562866;0.0326029434800148
329;0.9891626834869385;0.03391026705503464;0.9892449975013733;0.032750923186540604
330;0.9891688227653503;0.03385934233665466;0.9892736673355103;0.032513346523046494
331;0.989177405834198;0.033811021596193314;0.9892709851264954;0.03245004639029503
332;0.9891900420188904;0.03370362147688866;0.989357054233551;0.03223636373877525
333;0.9892005920410156;0.03362135589122772;0.9893726110458374;0.032384928315877914
334;0.9892061352729797;0.03358243405818939;0.989334225654602;0.03218020126223564
335;0.9892171621322632;0.03348303958773613;0.9894211292266846;0.032073892652988434
336;0.9892304539680481;0.03341493755578995;0.9894130229949951;0.03194664791226387
337;0.9892327189445496;0.03342695161700249;0.989250123500824;0.0333673432469368
338;0.9891140460968018;0.03441911190748215;0.9892621040344238;0.03244587033987045
339;0.9891846179962158;0.03373700752854347;0.9893255233764648;0.03213929757475853
340;0.989223837852478;0.033450886607170105;0.9894368648529053;0.03186529874801636
341;0.9892499446868896;0.03326791152358055;0.9894782900810242;0.03175733983516693
342;0.9892622828483582;0.033177874982357025;0.9894644021987915;0.03171124681830406
343;0.9892783164978027;0.03307385742664337;0.9895011186599731;0.031591057777404785
344;0.989292323589325;0.0329749695956707;0.9895159006118774;0.031530383974313736
345;0.9892584681510925;0.03322695195674896;0.9894761443138123;0.03169945627450943
346;0.9893006086349487;0.032922472804784775;0.989532470703125;0.03144669160246849
347;0.9893172979354858;0.03279544785618782;0.9895508289337158;0.03135627880692482
348;0.9893317222595215;0.03271083906292915;0.9895709156990051;0.03127264603972435
349;0.9893436431884766;0.03262072056531906;0.9895579218864441;0.03127540275454521
350;0.9893524050712585;0.03258127719163895;0.9896025061607361;0.031205154955387115
351;0.9893671870231628;0.03249400481581688;0.9896239638328552;0.031069397926330566
352;0.9893783926963806;0.032412346452474594;0.9896533489227295;0.03099880926311016
353;0.9893847703933716;0.032380033284425735;0.9896542429924011;0.03099130094051361
354;0.9893923997879028;0.032326068729162216;0.989651620388031;0.03098107874393463
355;0.9894099235534668;0.03221752122044563;0.9896851181983948;0.030837852507829666
356;0.9894187450408936;0.0321500264108181;0.9897122979164124;0.03076894022524357
357;0.9894310832023621;0.03207305073738098;0.9897316694259644;0.030765101313591003
358;0.989439070224762;0.032023679465055466;0.9897333383560181;0.03071463480591774
359;0.9894466400146484;0.031987015157938004;0.9897423386573792;0.03066413849592209
360;0.9894519448280334;0.03196083381772041;0.9897535443305969;0.030770713463425636
361;0.989458441734314;0.03193635493516922;0.9897891879081726;0.03054041415452957
362;0.9894726872444153;0.031841617077589035;0.9897902607917786;0.030445760115981102
363;0.9894821047782898;0.0317828431725502;0.9897363185882568;0.03212178498506546
364;0.989396333694458;0.03251316770911217;0.9897518754005432;0.030751308426260948
365;0.9894765615463257;0.0318208672106266;0.9898126125335693;0.030346937477588654
366;0.9894782900810242;0.03183703497052193;0.9898116588592529;0.030414240434765816
367;0.9894669651985168;0.03193456307053566;0.9897965788841248;0.030320242047309875
